WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV
1821,1776.2027608827646,1772.5795426655052,-183.9864908793877,-0.8299131506815388
1822,1774.8972921229047,1772.5795426655052,-180.63591310352513,-0.8147996032396666
1823,1771.7395826256982,1773.4730939308179,-176.3889802067847,-0.7956428410001123
1824,1768.5818731284915,1774.8972921229047,-171.6086479683545,-0.7740800590244493
1825,1773.4730939308179,1776.2027608827646,-166.94434431729837,-0.7530406505315704
1826,1778.38853418239,1778.38853418239,-161.39708697898254,-0.7280184774726787
1827,1783.8736173601399,1783.8736173601399,-152.5479224375897,-0.6881022967229741
1828,1793.0086348426576,1783.8736173601399,-149.18129569458802,-0.6729163567439109
1829,1802.1436523251755,1783.8736173601399,-145.81217563875134,-0.6577191701070056
1830,1807.1228318999297,1783.8736173601399,-142.44061445539842,-0.6425109722060747
1831,1801.145711536039,1783.8736173601399,-139.06666444651,-0.6272919989611654
1832,1795.1685911721486,1783.8736173601399,-135.69037802858497,-0.6120624868088852
1833,1789.629894002101,1783.8736173601399,-132.31180773050232,-0.5968226726927581
1834,1784.7041482037819,1783.8736173601399,-128.93100619136635,-0.581572794053504
1835,1779.7784024054627,1780.3211841205327,-129.10045939796532,-0.5823371515012137
1836,1778.2085842606866,1779.7784024054627,-126.25813543925801,-0.5695161991554547
1837,1779.2648841906098,1779.7784024054627,-122.8709570815738,-0.5542375564175573
1838,1780.3211841205327,1779.2648841906098,-119.99527731330022,-0.5412661450632138
1839,1771.659938646088,1778.2085842606866,-117.6604127925475,-0.5307342045844837
1840,1758.9714784566813,1771.659938646088,-120.81598074407611,-0.5449681156087403
1841,1746.2830182672747,1769.9822972120783,-119.09868465286445,-0.5372218587890227
1842,1755.3209948912283,1768.0138861192988,-117.67035180142489,-0.530779036757393
1843,1768.0138861192988,1759.3974833075847,-122.8882577838051,-0.5543155951921932
1844,1780.567111116572,1758.9714784566813,-119.91406654269258,-0.5408998253068984
1845,1769.9822972120783,1755.3209948912283,-120.16270846223665,-0.5420213815573275
1846,1759.3974833075847,1749.7040664511599,-122.37620349546273,-0.5520058572015016
1847,1749.7040664511599,1747.8575270629617,-120.8177715908214,-0.5449761936326085
1848,1744.7610060154607,1746.2830182672747,-118.98582516238957,-0.5367127802426761
1849,1739.8179455797615,1744.7610060154607,-117.09995229110359,-0.5282061192975551
1850,1737.9609811607454,1742.9092541118534,-115.54244328031041,-0.5211806186524593
1851,1742.9092541118534,1741.1987906896545,-113.84232417766248,-0.513511842568583
1852,1747.8575270629617,1739.8179455797615,-111.81131940408477,-0.504350530981887
1853,1741.1987906896545,1737.9609811607454,-110.25522090158825,-0.49733139275709143
1854,1721.398642906404,1725.855135489782,-118.94684500012522,-0.5365369513047782
1855,1701.5984951231535,1721.398642906404,-119.98801181162025,-0.5412333723560346
1856,1694.8788349348363,1718.9605740388004,-119.0097052214594,-0.5368204967112405
1857,1695.9407088340965,1715.5870452854126,-118.9658634046682,-0.5366227381685841
1858,1697.0025827333568,1711.162715132275,-119.97188250635168,-0.541160617435335
1859,1705.3189550810432,1705.3189550810432,-122.39644571144322,-0.5520971643467211
1860,1715.5870452854126,1702.345150419901,-121.95022247156771,-0.5500843723577966
1861,1725.855135489782,1701.5984951231535,-119.27607360322759,-0.538022012224138
1862,1718.9605740388004,1697.0025827333568,-120.45046040343368,-0.5433193525061298
1863,1711.162715132275,1695.9407088340965,-118.09014217470053,-0.5326725972554803
1864,1702.345150419901,1695.9407088340965,-114.66733843870202,-0.5172332581000377
1865,1685.6802845059988,1685.6802845059988,-121.50440239525528,-0.5480733989303398
1866,1669.0154185920967,1684.7646267491166,-118.99619815733035,-0.5367595700089908
1867,1659.5268912186505,1683.8471344428724,-116.48938189537671,-0.5254520018707345
1868,1668.4005966231014,1683.6994076678445,-113.21240861402862,-0.5106704643370619
1869,1677.2743020275523,1682.6341885865725,-110.85259126906453,-0.5000259684372209
1870,1682.6341885865725,1681.714431931376,-108.34703027734054,-0.48872406248245576
1871,1683.6994076678445,1679.5817294198798,-107.05418909902323,-0.48289240663370464
1872,1684.7646267491166,1677.2743020275523,-105.93590196280297,-0.47784811671790073
1873,1683.8471344428724,1669.0154185920967,-110.76895525925852,-0.4996487090847718
1874,1681.714431931376,1668.4005966231014,-107.95788672895537,-0.4869687414979418
1875,1679.5817294198798,1668.4005966231014,-104.53199113913502,-0.4715154558286303
1876,1663.6318008846436,1663.6318008846436,-105.87494148440169,-0.4775731405364689
1877,1644.075105909412,1644.075105909412,-122.00589656534407,-0.5503355030922132
1878,1624.5184109341806,1624.5184109341806,-138.13701246032997,-0.6230985910364842
1879,1623.873036574566,1623.873036574566,-135.35702387950505,-0.61055881667075
1880,1623.873033032235,1623.873033032235,-131.93193595532557,-0.5951091741620504
1881,1623.155169588944,1623.873033032235,-128.5071713029788,-0.579660989844895
1882,1618.1700278454998,1623.873033032235,-125.08278880888474,-0.5642145293399501
1883,1613.1848861020555,1623.873033032235,-121.65884381873366,-0.5487700422966111
1884,1610.3788658886128,1623.155169588944,-118.95325512085105,-0.5365658656205109
1885,1612.1611823128767,1618.8808235795464,-119.80469718017889,-0.5404064897810241
1886,1613.9434987371408,1618.238409016684,-117.02481132103344,-0.5278671787649208
1887,1618.238409016684,1618.1700278454998,-113.67155092780831,-0.5127415307638348
1888,1625.0159418530347,1613.9434987371408,-114.47715264921453,-0.5163753815950074
1889,1631.7934746893854,1613.1848861020555,-111.81560738272651,-0.5043698728903478
1890,1627.8018178977281,1612.1611823128767,-109.41997804944845,-0.4935638388258744
1891,1618.8808235795464,1610.6345372837309,-107.5281700125397,-0.4850304059586506
1892,1609.9598292613646,1610.6345372837309,-104.11065226147457,-0.46961491044732306
1893,1606.3138453608249,1609.9598292613646,-101.36883308539564,-0.45724730791225404
1894,1603.4560814077497,1609.9190976254895,-97.99408328986374,-0.4420247270467526
1895,1600.9648980405404,1609.203657967248,-95.29514247268798,-0.42985053715716265
1896,1604.5383724359883,1608.1118468314364,-92.97372925030754,-0.41937927183648105
1897,1608.1118468314364,1606.3138453608249,-91.35971761121164,-0.41209890316247527
1898,1610.6345372837309,1606.302851660136,-87.95996454971214,-0.39676353934678377
1899,1609.9190976254895,1606.302851660136,-84.55053919960073,-0.3813845464609479
1900,1609.203657967248,1604.5383724359883,-82.90696951354334,-0.3739708494552556
1901,1606.302851660136,1603.8062710620102,-80.23245340607309,-0.36190683280550123
1902,1600.575103174208,1603.8062710620102,-76.82732230100828,-0.3465472100941786
1903,1594.84735468828,1603.8062710620102,-73.42373247647492,-0.331194539681233
1904,1597.0021513186027,1600.6031345772378,-73.22487527567273,-0.3302975487920398
1905,1603.8062710620102,1600.575103174208,-69.85256394254702,-0.3150859671689756
1906,1610.6103908054176,1597.0021513186027,-70.02687877166363,-0.31587225407705893
1907,1600.6031345772378,1595.9466252911748,-67.68552819006254,-0.3053110567373036
1908,1586.9803090331784,1594.84735468828,-65.3897372544875,-0.29495536660189076
1909,1573.8020795431833,1591.0160338615278,-65.82786620948946,-0.2969316474674723
1910,1582.4090567023557,1587.6894477277592,-65.76318467521423,-0.2966398866123971
1911,1591.0160338615278,1586.9803090331784,-63.08303438103394,-0.2845504556747691
1912,1595.9466252911748,1582.4090567023557,-64.26703081430855,-0.2898911424047456
1913,1587.6894477277592,1579.4322701643437,-63.858648892035035,-0.28804904233437945
1914,1579.4322701643437,1573.8020795431833,-66.10581276811604,-0.29818538899538727
1915,1569.8195561436728,1569.8195561436728,-66.70750534535387,-0.3008994609912732
1916,1558.327208037883,1564.152276178891,-68.99620454570527,-0.31122316223285407
1917,1546.8348599320934,1558.327208037883,-71.44499604036878,-0.322268996386136
1918,1547.6143012236143,1555.8832887012527,-70.51499683197017,-0.31807402223621717
1919,1555.8832887012527,1547.7604193984964,-75.26635959500936,-0.33950613076688724
1920,1564.152276178891,1547.6143012236143,-72.04343705802899,-0.3249684014788118
1921,1547.7604193984964,1546.8348599320934,-69.45635720441624,-0.31329878605153755
1922,1526.1736632223428,1526.1736632223428,-86.75360598875477,-0.39132198312496347
1923,1505.4061634061602,1512.1723121584798,-97.39363591182905,-0.4393162718066892
1924,1508.6453575322348,1511.8845516583094,-94.32275553043473,-0.42546436343826777
1925,1511.8845516583094,1510.4314650502151,-92.41993489828701,-0.4168812557412873
1926,1512.1723121584798,1508.6453575322348,-90.85292210473699,-0.40981288611024896
1927,1503.1648937289353,1507.111122024408,-89.0368774202293,-0.4016212011735217
1928,1494.1574752993906,1505.4061634061602,-87.39444905671849,-0.39421265236423253
1929,1493.131257015782,1503.1648937289353,-86.29127795284626,-0.3892365467698524
1930,1501.7813610329986,1501.7813610329986,-84.33336895494563,-0.3804049503986798
1931,1510.4314650502151,1497.7334443503235,-85.04289581197122,-0.3836054335786824
1932,1507.111122024408,1495.5355972537745,-83.9054576241274,-0.37847475846407497
1933,1497.7334443503235,1495.5355972537745,-80.57332944402378,-0.3634444321438837
1934,1488.355766676239,1494.1574752993906,-78.62253277341279,-0.3546449175517667
1935,1487.2117026194755,1493.131257015782,-76.32309432356806,-0.3442727744689377
1936,1487.2117169924543,1491.5623909273907,-74.56961778992286,-0.3363633174880044
1937,1487.5891846010065,1489.719317596257,-73.09371471159261,-0.32970591906715835
1938,1491.5623909273907,1488.355766676239,-71.14170741498765,-0.3209009436695869
1939,1495.5355972537745,1488.355766676239,-67.82961924843175,-0.30596101241429186
1940,1496.227978985246,1488.355766676239,-64.5210528639725,-0.2910369669626875
1941,1489.719317596257,1488.355766676239,-61.216059866289925,-0.2761290400894867
1942,1483.2106562072681,1489.719317596257,-56.5511408105549,-0.25508685567304096
1943,1480.7571022678187,1491.5623909273907,-51.41037554921968,-0.23189825810505388
1944,1481.8422750539958,1495.5355972537745,-44.143204707926316,-0.19911802179198929
1945,1482.927447840173,1496.227978985246,-40.16063695070579,-0.18115373898296616
1946,1513.8420086887636,1501.1924495705528,-31.90980976464084,-0.14393649573327652
1947,1554.3840439913563,1501.1924495705528,-28.62733338454177,-0.12913013521395364
1948,1594.926079293949,1501.1924495705528,-25.348787878490384,-0.11434150580113894
1949,1570.5320548233603,1501.1924495705528,-22.074223755472985,-0.09957083532716815
1950,1544.8128046431164,1501.1924495705528,-18.803691377969017,-0.08481835096352426
1951,1522.225333006136,1501.1924495705528,-15.537240959841938,-0.07008427921132396
1952,1511.7088912883444,1501.1924495705528,-12.27492256423784,-0.05536884589183871
1953,1501.1924495705528,1501.1924495705528,-9.016786101489515,-0.040672276137040636
1954,1486.571426931409,1486.571426931409,-20.383903966171147,-0.09194626128755433
1955,1466.619167003611,1466.619167003611,-37.08654040622946,-0.1672873233753244
1956,1446.666907075813,1466.452309410274,-34.00810523791438,-0.1534013374124765
1957,1441.9142613258668,1461.8052306796822,-35.41427121115839,-0.15974417066973426
1958,1444.8185640715317,1454.5394316919737,-39.443586560820904,-0.1779193191871301
1959,1447.7228668171963,1453.7278774276406,-37.02313525612226,-0.16700131994298875
1960,1454.5394316919737,1447.7228668171963,-39.80066714892018,-0.17953001285545445
