WAVE,Nylon_raw,PET_raw,Styro_raw
913,-0.31311485461250654,-0.9937450661606864,-0.6711170401699357
914,-0.31642384791604655,-0.9968881291387953,-0.7174967353454437
915,-0.3151318987937139,-0.9893831093661929,-0.7661544718071149
916,-0.3172550607555608,-0.9745696777976963,-0.8200265168684635
917,-0.33769055847850465,-0.9481192413896319,-0.8874784900642938
918,-0.3661396939893136,-0.9053700679495947,-0.9608181839338538
919,-0.3962445454747757,-0.8512560199367295,-1.0353073031528062
920,-0.4192202705549724,-0.7912053298963277,-1.1033475225926015
921,-0.4330732950526743,-0.735983475904725,-1.1566130558626226
922,-0.44762445992189287,-0.6942957399907479,-1.1985508988269962
923,-0.4692303751909885,-0.6722333634865711,-1.2324039811954222
924,-0.5094332472384338,-0.6742404551320981,-1.2667846508146121
925,-0.5546655056793296,-0.689768075665052,-1.3064365399177345
926,-0.596616031160566,-0.7169025149758359,-1.3507426076153026
927,-0.6275377715635676,-0.7536020734737935,-1.3990940360835629
928,-0.6486558400386945,-0.7979845288773687,-1.450047526702863
929,-0.6667705737650111,-0.844879195547403,-1.5039491783808798
930,-0.6837115291881851,-0.8877655930984534,-1.562181827862263
931,-0.7006871227667254,-0.920119836169837,-1.625712646874262
932,-0.7077113999874826,-0.9497524789161373,-1.68603054525115
933,-0.7017744987159679,-0.9783903492564702,-1.7384851337398943
934,-0.6794342298280843,-1.0070702043737514,-1.7809347733727607
935,-0.6398574292241445,-1.0345354968715188,-1.8211225097517676
936,-0.5968815888887966,-1.0572873436938497,-1.8615529977388294
937,-0.559753296926909,-1.0743658869996142,-1.9000679266878115
938,-0.5408928492554388,-1.0862557731541687,-1.9280351445854258
939,-0.538023999309234,-1.0954765740347736,-1.9387624962013301
940,-0.5490679510833975,-1.102766932250495,-1.9354280455691155
941,-0.5732585209023481,-1.1092449071898907,-1.923892975246875
942,-0.6094068131370071,-1.1159981724425827,-1.914782465134969
943,-0.6510467307615614,-1.1199640154551547,-1.9065591986352222
944,-0.6928416934618263,-1.120204285633222,-1.8973549479541978
945,-0.7266200881284909,-1.1120695838623775,-1.8867955131687562
946,-0.7512382807603579,-1.095592498815854,-1.875914186303797
947,-0.7668285871866003,-1.0746489081315456,-1.8660517857683458
948,-0.773616009023212,-1.0536184303411704,-1.857691261207537
949,-0.7778837525778243,-1.039187112408404,-1.8415989065215743
950,-0.7823037967496684,-1.031769806320192,-1.812756787591069
951,-0.7863516840208057,-1.0314506397833543,-1.7726136398077366
952,-0.788235855637297,-1.0423417264946286,-1.7338152580144601
953,-0.784398640815287,-1.06100775934865,-1.707371622943157
954,-0.7748846799939447,-1.0810340233105453,-1.6909980851846753
955,-0.7605764272004979,-1.0963713259805623,-1.6793411759798509
956,-0.7390889209291814,-1.0971187872195227,-1.6572911511624129
957,-0.7124812099162269,-1.082471479569523,-1.621320871714361
958,-0.6837104235529969,-1.0524440037826253,-1.5748529759353032
959,-0.658341945422689,-1.0130609795029666,-1.528195868858773
960,-0.6422502659849185,-0.970250730213359,-1.4804366782770992
961,-0.6378372186169446,-0.9240815781164574,-1.4230420311605432
962,-0.6471654717340319,-0.8731449156941634,-1.3474658086602156
963,-0.6725922776787726,-0.8107455270856458,-1.2443117261550296
964,-0.7012493565394583,-0.7394122219265148,-1.1345765166244777
965,-0.7262008155937346,-0.6654300161590058,-1.031088225363255
966,-0.7360341755651881,-0.5994527289823461,-0.9455208876148168
967,-0.7298445678336253,-0.5392405951348169,-0.868408812181424
968,-0.7114081159111182,-0.4777727273274781,-0.7911864693493764
969,-0.6827359868603985,-0.40944525490206624,-0.7125494482140801
970,-0.6466614879890598,-0.32699925650593425,-0.6432039565798156
971,-0.6126505660522745,-0.2430244696393291,-0.5894111176393273
972,-0.5864624648922889,-0.16461829173746326,-0.5470925360413307
973,-0.577323780435577,-0.09466414452216984,-0.5066398258253844
974,-0.5840181199247884,-0.029533328729367626,-0.4554104436463683
975,-0.6016744543207997,0.031740403490093876,-0.3877465278345895
976,-0.6272749105650232,0.08721017581702725,-0.3043234424665071
977,-0.6563846437921282,0.1298452394669567,-0.21871312748668684
978,-0.6816115735758789,0.1526619300431784,-0.12522903061253174
979,-0.6979472175193101,0.15623124265071464,-0.013754803588518705
980,-0.6952845011058483,0.1398554402009785,0.12176650635142432
981,-0.67805521714757,0.11242148879921987,0.28203046220421646
982,-0.6553345622017198,0.08455249451861455,0.46558848925370394
983,-0.6350766329117841,0.06515099423664035,0.6605836631323878
984,-0.6304259188490474,0.06312374514329706,0.8313939593755415
985,-0.63768776935144,0.07514333079066687,1.0364178546449474
986,-0.6541604602904457,0.1029355265015052,1.3126478007555198
987,-0.6701092551481829,0.14892165474498023,1.615847930349143
988,-0.6814072436901162,0.2056934898254229,1.981206486044826
989,-0.6897704631837608,0.2642443877835442,2.486153248000702
990,-0.6997673425239476,0.3179495617947472,3.2289577457777057
991,-0.7194350990267611,0.3630468418867185,4.368675019407422
992,-0.7428692594310395,0.4027798535404817,5.803240044798961
993,-0.7633991016924483,0.43417693115176453,7.417408752470154
994,-0.7761083659057886,0.4535363126558957,9.221014301668104
995,-0.7835278770393463,0.46178081605147,11.053851973344006
996,-0.7884056124532236,0.46138193810939193,12.693042412399944
997,-0.7889333576862118,0.4548900095266785,13.92327123257393
998,-0.777064701484274,0.4446937891418183,14.552091449943863
999,-0.7491281985742738,0.4304780712603062,14.574851189588218
1000,-0.7087998922900458,0.41409238219791955,13.970047179879588
1001,-0.6600354519595533,0.4009306453710187,12.675282942416176
1002,-0.6176467727968754,0.39022268524128906,10.895093987756944
1003,-0.5940284068007166,0.3802517788336498,8.882760772519966
1004,-0.6024641510128965,0.3702303839197038,6.879303221034607
1005,-0.6538301565907522,0.3587128541006067,5.07277861725735
1006,-0.727348023351274,0.34095356654706893,3.43882714321498
1007,-0.811031493680694,0.31501173095618085,2.102734699261001
1008,-0.8858064219930861,0.2723546786700652,1.1757070064495099
1009,-0.943033269207354,0.21864948100620193,0.5543893199208371
1010,-0.9764965634839464,0.1610690964852737,0.15549875689729853
1011,-0.9801695540535179,0.10797194157750409,-0.08634510088504234
1012,-0.9542132652455606,0.06673845328507022,-0.22539518718277443
1013,-0.9142628236246193,0.03769178524742643,-0.24447980421656124
1014,-0.8664697129149975,0.02136649216118878,-0.19335352728790303
1015,-0.8211344117209061,0.013628932323608116,-0.14922527210518172
1016,-0.7805539823953832,0.01270667008901843,-0.059886267481250526
1017,-0.748723019012231,0.018271287978703775,0.0907567810370141
1018,-0.728780029047864,0.03162650732196282,0.30138548423072703
1019,-0.7181333422698095,0.05217863687061554,0.5690466884714512
1020,-0.7054623472980348,0.07515035088222191,0.8864238244366226
1021,-0.6879763018446643,0.09504797941955995,1.2316857202182594
1022,-0.6667637494356591,0.10355802289218603,1.5946609573252308
1023,-0.647076892110538,0.10960410558897682,1.9632705316272498
1024,-0.6296062376028402,0.11787817883856537,2.3174305565032034
1025,-0.6098457643645824,0.1316707332947764,2.654509074876793
1026,-0.5870887556184702,0.15051766843340111,2.9611664175105004
1027,-0.5659581164924186,0.16947202525776453,3.2071324770864824
1028,-0.5517635221926228,0.18679170363337844,3.362126809541533
1029,-0.5534740554320098,0.20087660228195434,3.394522182113653
1030,-0.5638329954861774,0.21746211484895384,3.320315876899855
1031,-0.5777322953071243,0.23844630953050938,3.152978980034199
1032,-0.5916896642393116,0.2684768244390634,2.90614735709709
1033,-0.6049763468234566,0.30521594871696456,2.5929297194951055
1034,-0.6189643658394188,0.34137061784334977,2.227377823134326
1035,-0.633108488409859,0.37178724139098834,1.835159299495043
1036,-0.6487684542258939,0.391083182708195,1.4430187947801625
1037,-0.6540425818178254,0.40063342578166355,1.0617678120855267
1038,-0.642654192906192,0.3999354252519,0.7177160408437914
1039,-0.6052938560801584,0.3828508545083629,0.43360265586461383
1040,-0.5466663325557005,0.3536813585876673,0.20333317898059805
1041,-0.4767811744575268,0.320341927503855,0.009648137287450405
1042,-0.4099192003983152,0.2921075898745648,-0.1547253366537096
1043,-0.3625857333679798,0.2783556718133253,-0.29974105033527004
1044,-0.3150133470770901,0.2778974818809951,-0.4143978248577852
1045,-0.2557070539742465,0.2907254942155811,-0.5011333896327894
1046,-0.21403251296373518,0.32069465119912904,-0.557381329961047
1047,-0.1548888505714852,0.3600431855697789,-0.586753048939698
1048,-0.04068860372053253,0.40017711001462153,-0.5961236126006999
1049,0.1642668056656994,0.4307987664493248,-0.5981226542766067
1050,0.484493480133856,0.4443099735781232,-0.6031688574212608
1051,0.9241305700020008,0.44294856043182607,-0.6108320171694253
1052,1.480099488968324,0.4272603481460783,-0.6261434341038177
1053,2.229217599372063,0.3951622150779063,-0.650631315052367
1054,3.076839914264978,0.3595186727388156,-0.6850969211029005
1055,3.9346082094473767,0.3308387152218903,-0.731573081417201
1056,4.7490179824054435,0.31944823220001384,-0.799199547491808
1057,5.453439441805485,0.3296885593580778,-0.8864127842392581
1058,5.974944314703456,0.3565760616853702,-0.9778820843895779
1059,6.229772304433973,0.3999670418632187,-1.060543354999453
1060,6.110711930236708,0.4612708625408416,-1.1162636759659657
1061,5.699370192474494,0.5292739432731511,-1.1571158423531003
1062,5.060730934117644,0.5949185718677691,-1.1891451119365513
1063,4.258583592415549,0.6500967124111063,-1.2241817891518711
1064,3.364321352189432,0.6918515510423902,-1.2612428694307756
1065,2.4530725866192147,0.7219946545423076,-1.2930733466052606
1066,1.6137667150341597,0.7371169626002911,-1.314992930348147
1067,0.9404871080534772,0.7338648382804019,-1.3231339799897508
1068,0.3796138657588399,0.7192771185199104,-1.3241483850698066
1069,-0.040363227675930216,0.6987748162021247,-1.3217726444568179
1070,-0.2932615503779086,0.6829880476384196,-1.3177640400275963
1071,-0.41806806230570615,0.671403977338313,-1.308546903224178
1072,-0.4750085716585408,0.6623650419928673,-1.2887132528088776
1073,-0.5175414906356274,0.6545803322226028,-1.2580486408896083
1074,-0.5883182817334313,0.6475392376325582,-1.2176044606254761
1075,-0.6332077234707785,0.639361278605125,-1.1792679284194625
1076,-0.6563731561156799,0.630814119261541,-1.1486022250593453
1077,-0.6574193919848371,0.6214818289651652,-1.1377528392810417
1078,-0.6413615153975034,0.611030815401394,-1.134926144293061
1079,-0.6162921495352163,0.5989268018432331,-1.1309341473875227
1080,-0.5931077531165806,0.5812940763457031,-1.1147283496320979
1081,-0.5780933203706092,0.5605958389422904,-1.0827858704661133
1082,-0.5668213079108988,0.5469091729291429,-1.0378875575704596
1083,-0.5635250073391362,0.5476191446090375,-0.9820357515726531
1084,-0.5740816899962983,0.5712548871880285,-0.917351947136576
1085,-0.5991013337840626,0.6097369493435266,-0.8503794186249213
1086,-0.6379458458026102,0.6580145949568816,-0.7854904017884696
1087,-0.6923517970998323,0.7133258602025775,-0.7263474850812294
1088,-0.7538341015214213,0.7717056034086968,-0.6756127320649783
1089,-0.8087071482774398,0.830145879818792,-0.6348120304706657
1090,-0.8445935885204934,0.8881009267550376,-0.6041712575446553
1091,-0.8510760306069044,0.9434949351235383,-0.584299352441406
1092,-0.8411072256258242,0.9866196875942861,-0.5698636032881119
1093,-0.819182985551434,1.0080546161983073,-0.5602550192714455
1094,-0.7988025447102417,0.9909547787936548,-0.562523553933948
1095,-0.7785847427770817,0.9433831609288449,-0.5740975360371712
1096,-0.7587107436969048,0.874543418439879,-0.5931580607089966
1097,-0.7309796635098518,0.7946469113093086,-0.6069476852439363
1098,-0.6972085197758816,0.7105640664667714,-0.6132038608424434
1099,-0.661540023664652,0.6220933183674178,-0.6172612626590323
1100,-0.6350342702086577,0.5324021883346941,-0.6272428062973279
1101,-0.6326476738543272,0.44362798036412465,-0.6552602961120123
1102,-0.6443005343266622,0.36106162545312137,-0.6928610037748425
1103,-0.6613983372668362,0.29115891848988834,-0.7317897261205102
1104,-0.6710406534052752,0.24074305247803895,-0.7545500491560346
1105,-0.673975585108141,0.2082530856818948,-0.7649043378212341
1106,-0.67752148233388,0.1842695761534289,-0.7743424627774105
1107,-0.6949900038319997,0.16380775056556499,-0.7988929486072066
1108,-0.7344093057508858,0.14066212543052267,-0.8495973690759929
1109,-0.7648719890744963,0.12491395869567672,-0.9000595532051907
1110,-0.7667684567392522,0.11734956839679951,-0.9331776116896252
1111,-0.7275384892154773,0.12190443449619036,-0.9085236083381228
1112,-0.6445694168297408,0.13202340477843613,-0.8526777098984568
1113,-0.521110188506663,0.14084004874302475,-0.792537469368266
1114,-0.4007074452499074,0.14676956261196644,-0.7644504573115347
1115,-0.27042460230934434,0.14468275033350153,-0.7768932955757745
1116,-0.06998363607379476,0.13248168252565626,-0.8055826189698068
1117,0.23563547012162334,0.10359025771403249,-0.8351529729789762
1118,0.6679289004476129,0.05125951087308901,-0.8485260891175613
1119,1.2442697514677756,-0.0205464584610179,-0.8604147471269361
1120,1.9718441194774212,-0.10740071027340926,-0.8801213116281766
1121,3.02791861753799,-0.20169908768158393,-0.9132426815589678
1122,4.281584481219713,-0.3004657220642955,-0.9536833318014899
1123,5.59038537745513,-0.4007910729934168,-0.9824474347447316
1124,6.818227545891171,-0.5016397695584095,-0.9885228405137579
1125,7.8422662500441085,-0.5989921866126064,-0.9618740136617299
1126,8.56123777998496,-0.6907064761569157,-0.9425031188737953
1127,8.872598144905684,-0.7709222551971084,-0.9461744819325318
1128,8.639392247105734,-0.8323051855406164,-0.9951982340202409
1129,7.95866512274837,-0.8812688661928035,-1.0688654591876612
1130,6.938560114826619,-0.9247771243247394,-1.146978863281149
1131,5.679538764757614,-0.9722733749928629,-1.2210591555325865
1132,4.303756524909074,-1.0241727147967548,-1.2807406156653272
1133,2.9624664480328935,-1.0715204076563167,-1.3247040704375093
1134,1.807814365307193,-1.1106070063453013,-1.3421065034923751
1135,1.0092865146234113,-1.1384505783606207,-1.324874278196416
1136,0.4082275412597549,-1.1595278138085188,-1.2810029995509142
1137,-0.02172197333692932,-1.176806900928655,-1.2175997514611445
1138,-0.30472060690079494,-1.1923272317151943,-1.1534520898296683
1139,-0.4715331527142609,-1.2059010775676073,-1.0863717377688191
1140,-0.5689589661036062,-1.2152250520912045,-1.0167194645058582
1141,-0.6520685114564815,-1.2203144150036245,-0.9542897575740041
1142,-0.7685286809063093,-1.2221093369776894,-0.8983572310201622
1143,-0.8463667252881459,-1.2265107554288697,-0.830754875065837
1144,-0.8913400905509039,-1.238468618173495,-0.7376490674802156
1145,-0.9116962976558638,-1.2638344833580908,-0.6053097117082353
1146,-0.9135341502304215,-1.2948437753844482,-0.43727159773549
1147,-0.9055845331781143,-1.3257315574491093,-0.23847564197190516
1148,-0.9003999029511311,-1.3469174171681695,0.007253937687597282
1149,-0.9001278564617764,-1.3594900470806308,0.27019646767641226
1150,-0.8983491976203588,-1.3658882594252646,0.5137374247401812
1151,-0.8986892394449559,-1.370810160502861,0.7028676424483107
1152,-0.9038363962119496,-1.374943259538995,0.8130987882848817
1153,-0.9034843705867539,-1.3775840752700663,0.8533549770414645
1154,-0.8973576385825031,-1.3756594689138733,0.8220428002105182
1155,-0.8901998218264326,-1.364451878054788,0.7189562119699738
1156,-0.8728780769960144,-1.3496472200087293,0.5658511214110723
1157,-0.8385950886000182,-1.3367390797787169,0.3873064582882905
1158,-0.7634213059058688,-1.3421609473634422,0.18792774803348453
1159,-0.6556468621570354,-1.3600251050974093,-0.001968460006723383
1160,-0.5253718966731862,-1.3772720035662571,-0.16679283915290863
1161,-0.378032387927227,-1.383343863877914,-0.2644545020699082
1162,-0.22444262536846699,-1.3702562179049071,-0.26910160138243605
1163,-0.0815351788017618,-1.343791103444642,-0.2219824220174431
1164,0.033318121605439774,-1.305784123577386,-0.15231115938987222
1165,0.10122354464680478,-1.258008996402389,-0.10584712924955947
1166,0.11857305245909124,-1.1990693393186829,-0.06493301330996691
1167,0.08347137759270604,-1.1266924604577666,-0.014222642098487637
1168,-0.007691364240721293,-1.0398714700180969,0.05448189990147532
1169,-0.14693427614504848,-0.942773897144015,0.14423593410192972
1170,-0.30605921821416143,-0.8488502595749612,0.2578681538726412
1171,-0.4618132408118824,-0.7664418860670532,0.4013925653848167
1172,-0.5905961112811681,-0.7051664371425292,0.5697812181715337
1173,-0.7072355300446264,-0.6545227525737042,0.7774588611460909
1174,-0.8141982136642562,-0.6108056244601081,1.0283223678039495
1175,-0.919071150147359,-0.5685897577894392,1.3344042447739963
1176,-1.0168105743033882,-0.5312635521590067,1.6546859746184022
1177,-1.1086115180158624,-0.5023026155030617,1.9390304350187946
1178,-1.1961518572117442,-0.48153406163451956,2.149062039954404
1179,-1.2755358351354553,-0.46982386549880395,2.262256093217769
1180,-1.3338378709316645,-0.46963248466767044,2.3072829873892826
1181,-1.3576807837692357,-0.48242428278278265,2.284228011988502
1182,-1.3424418716465933,-0.5076013040820434,2.2009929848199037
1183,-1.2965658013122114,-0.5434150866045139,2.0747598933562035
1184,-1.232288455603051,-0.5865708926127065,1.9264628066900868
1185,-1.1720005955551174,-0.6319359538805511,1.7793371682368773
1186,-1.1155646439098783,-0.6782686282267082,1.64447695607196
1187,-1.0680111381093413,-0.7242748797352278,1.5256492515088353
1188,-1.0216124516513574,-0.7694220801846494,1.441143219254199
1189,-0.9863667008871884,-0.8107251139893674,1.3967146296609376
1190,-0.9545818429474818,-0.850216499582182,1.3724911071212695
1191,-0.9286312121411233,-0.8861839212944349,1.3594973151812644
1192,-0.9109922159749025,-0.9176727308505156,1.3495134140498763
1193,-0.8991987580399174,-0.9468407411842129,1.340372844990385
1194,-0.8931513926230242,-0.9763817958976749,1.3310490903668823
1195,-0.8987399492931853,-1.011492454368988,1.328688036851659
1196,-0.9141563817860242,-1.047642095678811,1.3191454732002281
1197,-0.9474755054930185,-1.0795321170588283,1.294804413092319
1198,-0.9932976171842068,-1.0997164590578123,1.2376460518531518
1199,-1.0531530184176465,-1.1086818832506993,1.1464314903034396
1200,-1.103858655135038,-1.111335421464058,1.0267288272099853
1201,-1.1362833261319536,-1.1113940430625746,0.8872610526007627
1202,-1.1399069235980464,-1.1123444588665605,0.7350972752392843
1203,-1.1269594305771773,-1.113439308492189,0.5645025735499136
1204,-1.102638072879686,-1.115724998897121,0.3702530819873134
1205,-1.0700683902254378,-1.121767902295758,0.14262687145422273
1206,-1.03622040966729,-1.1310394941586501,-0.09707584336727923
1207,-1.0104442428213896,-1.1440188560428526,-0.32619531312175226
1208,-1.0007303546461839,-1.1610663623112818,-0.5142860249276516
1209,-1.011964267623414,-1.1813585150095398,-0.6553279823110658
1210,-1.028158548750058,-1.197401557332925,-0.7725490393580968
1211,-1.045396463766376,-1.204877025891763,-0.8816085464829992
1212,-1.057798832316732,-1.200161465502676,-0.9915845625992953
1213,-1.070013406036489,-1.188355130744573,-1.0887355151871572
1214,-1.082804132247677,-1.1722435163343874,-1.1673881113665123
1215,-1.0961987971729863,-1.1543461236826156,-1.2254758347124532
1216,-1.1085676537357863,-1.1359957861145273,-1.2653733027573202
1217,-1.1185429699117468,-1.1185865333026324,-1.2941554209904136
1218,-1.1203639552784983,-1.1064682487536848,-1.3069624776763806
1219,-1.116946300015647,-1.0988447931718481,-1.315396557938415
1220,-1.1110904532235013,-1.0913492057012801,-1.3083656331687927
1221,-1.10799305875828,-1.0820678653317672,-1.2936964560907205
1222,-1.1088116725547332,-1.0694738849652559,-1.2702700007914283
1223,-1.1134429900336065,-1.0523551192530265,-1.2512240447205607
1224,-1.1220563542407522,-1.0292750964048953,-1.2401127676964372
1225,-1.134954866956413,-0.9990433389072674,-1.2411699845862998
1226,-1.1496089198648696,-0.9633449548584435,-1.2550030755981185
1227,-1.1631048833612547,-0.9242130025878545,-1.2804246399977899
1228,-1.1684171139814892,-0.8827778254800431,-1.3333015797466603
1229,-1.1684619206665117,-0.8413469318451108,-1.3986858907212583
1230,-1.1640450483242055,-0.8016782444467969,-1.4594584373017114
1231,-1.1610078838183293,-0.7681718629533083,-1.4903144262291488
1232,-1.1571660907396895,-0.7418785284160789,-1.4833566601410622
1233,-1.1568137206672304,-0.718464241686951,-1.4591005456090125
1234,-1.162477736881294,-0.6951626271664071,-1.430836287656622
1235,-1.1757985269648406,-0.6699059890959315,-1.4092881637949357
1236,-1.1900563275781668,-0.6423256412068619,-1.3874403592718123
1237,-1.1983592415119286,-0.6120214562221955,-1.3589313430484071
1238,-1.1929674350563237,-0.5785940076112478,-1.3199509958515443
1239,-1.174890966957531,-0.5419738304862319,-1.2745105446280276
1240,-1.1438000816665503,-0.5030954652747567,-1.2338689728464893
1241,-1.0981175310461762,-0.461179280697089,-1.2081917652721732
1242,-1.0400249036150808,-0.41756502899534986,-1.2019170386290239
1243,-0.982435308009555,-0.37512636404041566,-1.1910926791961196
1244,-0.9336406235490453,-0.3343380566061116,-1.1615158296914627
1245,-0.9011925679953402,-0.29780999685646564,-1.1044700973092318
1246,-0.8827026170820694,-0.2656988758883983,-1.0372220436053246
1247,-0.8800974616812574,-0.23914710672833536,-0.9711693927701414
1248,-0.8969049570073107,-0.21940778462870447,-0.9144193173584277
1249,-0.9234369437672098,-0.2060989543702807,-0.8716166836711999
1250,-0.9477062329414377,-0.1996120476597473,-0.8429424499127732
1251,-0.9515658229268534,-0.20480721015591336,-0.8387491038901072
1252,-0.9360025678762706,-0.21522749072653882,-0.8537130144450649
1253,-0.9096831131966266,-0.22458176784378692,-0.8842229275705725
1254,-0.8843404238016411,-0.22180113219424932,-0.9233594773660654
1255,-0.8584772406010862,-0.20483266679252485,-0.9677120853803779
1256,-0.8302275296149406,-0.17673147150430688,-1.0096541202123224
1257,-0.7925385095351013,-0.14326826677794685,-1.0447497012743396
1258,-0.7434474741926008,-0.1068405434000622,-1.0666945743399119
1259,-0.6896909987768663,-0.06619607288058657,-1.0751962042020442
1260,-0.6369479974062501,-0.021553053464360514,-1.0701034271399097
1261,-0.5899071598917949,0.02676676919447847,-1.0460648124118301
1262,-0.553098944673261,0.07886237743731693,-1.0104295476650438
1263,-0.5226164647175688,0.13573566776080706,-0.9735297727660561
1264,-0.5103987439820141,0.19388205469295683,-0.9529365995731892
1265,-0.5057533114426194,0.253449256784959,-0.9498702196640931
1266,-0.5142541930984482,0.32518014845523546,-0.950316292711063
1267,-0.522458633874736,0.4130766724018078,-0.9373930400622333
1268,-0.5333068650917661,0.5211735738002715,-0.9100592259989663
1269,-0.5429939501068678,0.6424621531432163,-0.8808273461912559
1270,-0.5573623150302734,0.7701950645412078,-0.8678672572395354
1271,-0.579555096195922,0.8982177082532444,-0.8842363530433824
1272,-0.5996871850318529,1.0284721288575447,-0.917572060913107
1273,-0.612793620002332,1.1668707566751193,-0.9530757681745607
1274,-0.6045675257498131,1.3192979287278803,-0.9725243488108872
1275,-0.578847528594817,1.4790467667230085,-0.9770009493171392
1276,-0.5445740609585017,1.6400293428887827,-0.976530966158405
1277,-0.5466329247195212,1.7955351209532402,-0.9813051743207217
1278,-0.5666562720926258,1.940668646186066,-0.9925758162092027
1279,-0.5584264553698098,2.0754424784064214,-0.9936611613635989
1280,-0.547730916653506,2.2016965127693546,-0.9751236414284176
1281,-0.4969185679536036,2.3176929309869845,-0.9286326867294181
1282,-0.3391244356569522,2.419651367593284,-0.8687203341375361
1283,-0.009073669279880634,2.506661293538127,-0.8114230019049028
1284,0.5441114293297286,2.578815962731242,-0.7690833084789217
1285,1.3208757755066673,2.6341015341119016,-0.737447316054971
1286,2.3532858676852895,2.6748463630430135,-0.6983397054656205
1287,3.831212534116542,2.710194842944161,-0.6439696513548244
1288,5.509497776461607,2.7355351219490815,-0.5714820873715295
1289,7.150947899159381,2.737390692347943,-0.4932097310244543
1290,8.470077054059649,2.7089977323090526,-0.4099448754863147
1291,9.333732510045113,2.6493469602599466,-0.32942602564367673
1292,9.71853502785906,2.561670425270853,-0.2501857453908701
1293,9.557450408459863,2.4478831197515145,-0.17680005502610321
1294,8.83048130479471,2.3149871457309987,-0.11104576856587614
1295,7.676100438940275,2.1684034307975195,-0.05263996645007472
1296,6.252166478352743,2.0135498588524676,0.00029055939622961246
1297,4.70328921666643,1.8586275870929758,0.04977753055879445
1298,3.1891908117551186,1.7106350538607233,0.09399466426516957
1299,1.847408983628065,1.5730488259974718,0.13392964578488845
1300,0.8541434972137363,1.4519596299191142,0.16998875646114484
1301,0.3444639920738677,1.3523305532481347,0.2027979008255362
1302,0.03503376999684073,1.265163942323726,0.231380229906143
1303,-0.14416162109008904,1.1843969100219447,0.24625926065568804
1304,-0.28847720384566766,1.1088551016778196,0.2563587576498294
1305,-0.36116094736825766,1.0409641521051771,0.265485756153049
1306,-0.39516690778490515,0.9869374662974167,0.28966130849156857
1307,-0.4379500211386012,0.9431702053203547,0.33022097173743825
1308,-0.4799708326236764,0.903950481539307,0.3816491766277494
1309,-0.5042095854049646,0.8595175527397518,0.4355402754569244
1310,-0.5191967885344281,0.800588860897244,0.48466784262329937
1311,-0.5371582043325859,0.7330115247173599,0.5322405397332746
1312,-0.5538130642820501,0.6639113715396139,0.5793118195643558
1313,-0.5862426869511135,0.6033456131562938,0.6380723623467813
1314,-0.6281992443956262,0.547936148680975,0.6952864722522796
1315,-0.6722380441849252,0.4950828626362601,0.7386928462900914
1316,-0.7110956250611373,0.4349616783302795,0.7333091669051589
1317,-0.741805846632854,0.37038790816713557,0.6878008059935187
1318,-0.7670918996838232,0.3114007481151439,0.6330305936235112
1319,-0.7840029688687155,0.2695810353890807,0.606370813853251
1320,-0.7970417662087483,0.24958663889278737,0.6224736163802744
1321,-0.8028358118251788,0.24007469036316706,0.6639288077797248
1322,-0.7990880142986168,0.22628504078744754,0.7138054959580433
1323,-0.7840618343673807,0.19804207673343507,0.7606429595128203
1324,-0.761130040988929,0.15883430213901423,0.799706002407674
1325,-0.7465291285819693,0.12357899578626068,0.8345419786495362
1326,-0.7503725812962491,0.10195077009372758,0.8608991408978607
1327,-0.7739050144013304,0.09092707324412667,0.881931346247252
1328,-0.7979084666577926,0.07609094655943416,0.8770502916866195
1329,-0.7984772509446962,0.04365512951136751,0.832638268247804
1330,-0.7843622170822205,-0.007475109785643683,0.7439287100885148
1331,-0.7658770177230927,-0.06519052183431592,0.6514830876569421
1332,-0.7676423904236859,-0.12426103947819718,0.5935892330582149
1333,-0.7837173562011838,-0.17799663453477407,0.5808138048712715
1334,-0.8098741285961001,-0.2276773398858562,0.5904936397130346
1335,-0.831231871814095,-0.27567335359489764,0.5948612199139645
1336,-0.8453854845000147,-0.3216931970882932,0.584479256147613
1337,-0.8601075347223672,-0.3602273399927599,0.5600331600037362
1338,-0.8858969643081662,-0.3830818991014213,0.5211838944814471
1339,-0.9339680918551598,-0.3850282071000953,0.4677463101883947
1340,-0.9910383292970102,-0.36694284745113326,0.39804449966175676
1341,-1.038199938720708,-0.33954378389729295,0.3184517569749611
1342,-1.0554212335314115,-0.30888681442235005,0.224633498600741
1343,-1.0367932469822623,-0.2818441424377265,0.12685431802849192
1344,-1.0103279009611583,-0.2531547788545083,0.04539889993560851
1345,-0.9899400539964535,-0.22763862836716933,0.001607498417677044
1346,-0.9877202825681645,-0.20495956724624387,0.005032755220165425
1347,-0.9823058531742026,-0.18293083537156446,0.03172517634715276
1348,-0.9575917217671284,-0.15548088502450894,0.06324233188564836
1349,-0.9063586781276948,-0.12454433641299237,0.08640750016007498
1350,-0.8448556220690739,-0.09259294676347116,0.10583467145857055
1351,-0.7994617008922504,-0.06136650716945876,0.13198873337665526
1352,-0.7840985617029294,-0.032511286553393415,0.16557867900873757
1353,-0.79161492183861,-0.007778528473584951,0.19991651176783126
1354,-0.7963736472936754,0.009381090059866138,0.22630787259229915
1355,-0.7837800264976715,0.016899231457814388,0.23878948977457443
1356,-0.7543166075880469,0.01528554908385679,0.23108003388403217
1357,-0.7207348659291342,0.004812341625859299,0.2091251905702844
1358,-0.6928748944283982,-0.016023640902437623,0.1616876268037559
