1240.521,414.00518,1240.521,424.05392
1243.813,428.07327,1243.813,419.02941
1247.102,429.07844,1247.102,409.98584
1250.389,436.11225,1250.389,420.03427
1253.673,433.09748,1253.673,424.05362
1256.955,450.18267,1256.955,416.01686
1260.234,419.02941,1260.234,423.04891
1263.511,418.02452,1263.511,420.03427
1266.785,415.011,1266.785,414.00612
1270.057,421.03928,1270.057,403.95643
1273.326,415.00968,1273.326,415.00968
1276.593,438.12229,1276.593,427.06868
1279.857,435.10763,1279.857,427.06863
1283.119,437.11698,1283.119,430.08286
1286.379,416.01473,1286.379,416.01473
1289.636,425.05862,1289.636,418.02451
1292.891,422.04469,1292.891,400.94233
1296.143,405.96637,1296.143,407.97612
1299.392,411.9954,1299.392,413.00028
1302.64,425.05879,1302.64,420.03442
1305.884,425.05887,1305.884,417.01988
1309.127,437.11658,1309.127,435.10684
1312.367,440.13218,1312.367,418.02495
1315.604,426.06374,1315.604,435.10761
1318.839,428.07357,1318.839,430.08332
1322.072,440.13197,1322.072,426.06373
1325.302,433.09755,1325.302,428.07318
1328.53,441.13631,1328.53,440.13144
1331.755,441.13671,1331.755,441.13671
1334.978,438.12175,1334.978,435.10713
1338.199,448.17077,1338.199,435.10741
1341.417,443.14659,1341.417,430.08322
1344.632,452.19043,1344.632,451.18555
1347.846,458.21943,1347.846,455.20481
1351.056,452.19035,1351.056,439.12698
1354.265,460.22924,1354.265,449.17563
1357.471,450.18052,1357.471,458.21951
1360.675,470.2782,1360.675,443.14659
1363.876,451.18538,1363.876,455.20487
1367.075,456.20989,1367.075,448.1709
1370.271,481.33139,1370.271,466.25827
1373.465,474.29744,1373.465,481.33156
1376.657,468.26801,1376.657,475.30213
1379.846,470.2783,1379.846,460.22955
1383.033,471.28306,1383.033,469.27331
1386.217,463.24438,1386.217,474.29801
1389.4,469.27286,1389.4,466.25824
1392.579,473.2925,1392.579,468.26812
1395.757,450.18045,1395.757,445.15608
1398.932,454.20029,1398.932,451.18566
1402.104,447.16555,1402.104,453.19479
1405.275,461.2337,1405.275,451.18496
1408.443,452.1903,1408.443,445.15618
1411.608,449.1753,1411.608,436.11194
1414.771,435.10708,1414.771,438.12171
1417.932,445.15598,1417.932,422.04389
1421.091,436.11218,1421.091,467.26328
1424.247,456.2094,1424.247,429.07781
1427.401,455.20516,1427.401,413.00044
