WAVE,INTENSITY
1156,70.08450826920004
1157,-11.618028200056317
1158,-10.762559550341429
1159,-8.472486532913374
1160,32.45960527251219
1161,10.083059309453198
1162,33.881356198261734
1163,15.506211931718704
1164,55.78850942262303
1165,-22.761453507290305
1166,-43.58253506151011
1167,51.09755338596273
1168,33.772664626980394
1169,-45.27895472371797
1170,21.86974238172199
1171,-24.345116723394234
1172,20.95608902289893
1173,20.164051230824708
1174,9.886432781922148
1175,22.524776484521087
1176,27.40124344504263
1177,2.4688830592891957
1178,42.6735593819035
1179,32.40638616425999
1180,18.06248954792371
1181,-72.6828868653445
1182,14.985383103416712
1183,23.964972452969523
1184,-41.701516747242366
1185,27.469876745820727
1186,-19.59246435945774
1187,-25.64960151665563
1188,-39.46694675175753
1189,6.425744185303631
1190,33.553296404869236
1191,-30.792346000948335
1192,-17.429867807230565
1193,6.588365863980867
1194,6.929448042962935
1195,13.688239403673828
1196,54.19102543632921
1197,11.693024911512595
1198,-18.153287307009446
1199,4.727856556831121
1200,-8.705960066514841
1201,18.48381845656045
1202,-23.473831702235454
1203,-11.717108825445555
1204,-9.039845759039181
1205,-8.104683455928022
1206,-23.812050319892347
1207,-1.4856216118307124
1208,45.81538931229815
1209,18.72178212978594
1210,3.255892456362211
1211,76.51537444837766
1212,6.847886632228989
1213,33.924694586618074
1214,3.510677812544111
1215,24.25363071152629
1216,11.743489523397022
1217,35.70496525386177
1218,5.557838796792005
1219,-24.495851611524024
1220,-15.635973550335828
1221,-11.602656345347615
1222,-8.926969657681731
1223,1.168618888004135
1224,-4.420905846889486
1225,-15.977209426409614
1226,-3.575630076568265
1227,34.48715678322968
1228,12.988166718553039
1229,15.081860883228186
1230,27.470658055023026
1231,35.21568731157393
1232,7.577057208655203
1233,5.889952783032916
1234,-4.344381402143234
1235,14.812242919943372
1236,27.439853406207853
1237,-48.11933017043509
1238,0.8007699300992188
1239,11.512963697546347
1240,23.91906010588807
1241,22.9002921964951
1242,14.86641456628848
1243,10.203587080007154
1244,23.836601145821618
1245,-27.830165768083468
1246,10.815461950732285
1247,20.65109873518705
1248,37.21211253751178
1249,28.9335522308766
1250,-53.886507268875164
1251,-26.02238319663538
1252,23.65918177526592
1253,45.70902726808659
1254,36.297348557702826
1255,18.8493409308253
1256,16.083189134243824
1257,7.315760330456529
1258,-22.178198171774504
1259,-29.052267495043193
1260,11.00939271006105
1261,-11.662182891613444
1262,-5.770409098689728
1263,49.51592495385308
1264,6.341730034062825
1265,34.81368025682475
1266,-17.92759408314912
1267,24.285559039765825
1268,33.91567815133605
1269,8.376763806537173
1270,14.134465331065126
1271,-28.022314423953084
1272,44.42141922317738
1273,-23.380023393132802
1274,35.88117710502673
1275,29.216548664719365
1276,16.875255516273267
1277,-21.89163636089041
1278,-3.1539714101072542
1279,5.605664175991374
1280,29.836655755493688
1281,11.134837998627308
1282,-26.168009668871317
1283,-25.925537120606904
1284,42.963415756483364
1285,-8.656575531762723
1286,9.42302977673513
1287,-11.839981876852011
1288,-8.844689210012218
1289,13.446338369373544
1290,10.824932202645707
1291,39.6980051850968
1292,-8.948305966817337
1293,0.1033032269007581
1294,-3.9524767917262524
1295,48.113964540559756
1296,-19.321927579029033
1297,2.4795902684309046
1298,-26.26810699323625
1299,16.520142598485382
1300,5.2858144494763835
1301,26.4700061175285
1302,-5.507502525097279
1303,50.11405983548308
1304,-19.905187075503292
1305,17.213738448745687
1306,-16.209519142597358
1307,19.117336970670255
1308,29.50435358520145
1309,5.3369184709528055
1310,-19.261337067939333
1311,-9.791910488762852
1312,52.76819136751767
1313,-8.897513650639194
1314,58.326832453324585
1315,40.076901221306166
1316,3.0761196592860793
1317,-24.74871669936415
1318,-4.052282819461321
1319,-7.209977868061116
1320,-9.579443439587635
1321,46.361668128548864
1322,28.488804208652866
1323,34.646874161146854
1324,-10.031968406051575
1325,8.405714960241514
1326,25.442179245604592
1327,37.30528767396264
1328,38.99223354930642
1329,-6.404887796726465
